
59.45 22.74 0
59.66 22.55 0
60.02 22.39 0
60.04 22.29 0
59.73 21.81 0
59.46 21.49 0
59.06 21.13 0
58.71 20.43 0
58.6 20.37 0
58.35 20.41 0
58.24 20.44 0
58.13 20.41 0
58 20.18 0
57.98 19.68 0
57.98 19.33 0
58.04 19.05 0
57.86 18.98 0
57.38 18.95 0
57.1 18.83 0
56.94 18.7 0
56.81 18.48 0
56.75 18.23 0
56.66 18.1 0
56.46 17.99 0
56.21 17.94 0
56.08 17.94 0
55.91 17.96 0
55.76 17.95 0
55.59 17.82 0
55.49 17.69 0
55.43 17.46 0
55.43 17.3 0
55.39 17.16 0
55.11 16.98 0
54.95 16.96 0
54.61 17.06 0
54.28 17.03 0
53.88 16.91 0
53.53 16.78 0
53.41 16.73 0
53.22 16.67 0
53.11 16.8 0
52.89 17.11 0
52.9 17.25 0
52.84 17.36 0
52.42 17.97 0
52.15 18.41 0
52.05 18.7 0
52 18.99 0
52.77 19.36 0
53.82 19.91 0
56.23 21.25 0
56.16 21.9 0
55.9 22.31 0
55.87 22.4 0
55.86 23.33 0
55.86 23.76 0
56.1 24.02 0
56.19 24.18 0
56.15 24.77 0
56.2 24.95 0
56.38 24.92 0
56.6 24.93 0

2.52 12.18 0
2.26 12.62 0
2.01 12.63 0
1.84 12.61 0
1.61 12.69 0
1.17 13.03 0
1.12 13.13 0
1.27 13.33 0
1.27 13.43 0
1.19 13.55 0
0.96 13.74 0
0.79 13.86 0
0.6 14.08 0
0.4 14.5 0
0.39 14.68 0
0.47 14.97 0
0.73 14.94 0
1.04 14.91 0
1.3 15.04 0
1.55 15.23 0
1.65 15.26 0
2.46 15.32 0
3.6 15.36 0
3.73 15.41 0
3.88 15.53 0
4.15 15.89 0
4.35 16.45 0
4.41 16.87 0
4.45 17.27 0
4.45 17.7 0
4.43 18.69 0
4.4 19.15 0
5.16 19.29 0
5.97 19.46 0
7.36 20.63 0
7.74 20.93 0
8.78 21.58 0
9.5 22.01 0
11.3 23.02 0
12.04 23.4 0
12.16 23.48 0
12.53 23.42 0
13.27 23.22 0
13.73 23.07 0
13.84 22.99 0
14.38 22.58 0
14.48 22.65 0
15.17 22.98 0
15.33 22.01 0
15.41 21.43 0
15.59 20.97 0
15.84 20.61 0
16.16 20.34 0
15.99 20.01 0
15.87 19.56 0
15.79 19.08 0
15.75 18.63 0
15.76 18.39 0
15.74 18.07 0
15.73 17.6 0
15.71 17.11 0
15.69 16.9 0
14.59 15.73 0
14.33 15.37 0
13.94 14.77 0
13.68 14.42 0
13.68 14.11 0
13.73 13.79 0
13.74 13.67 0
13.31 13.65 0
13.11 13.56 0
12.91 13.43 0
12.57 13.11 0
12.45 13.09 0
12.18 13.18 0
11.85 13.27 0
11.45 13.37 0
11.21 13.39 0
10.89 13.36 0
10.61 13.32 0
10.26 13.19 0
10.08 13.04 0
9.8 12.86 0
9.68 12.84 0
9.26 12.83 0
8.82 12.96 0
8.29 13.29 0
8.13 13.33 0
7.92 13.28 0
7.32 13.03 0
7.16 13.03 0
7.06 13.07 0
6.57 13.62 0
6.2 13.75 0
5.7 13.8 0
5.17 13.76 0
4.69 13.67 0
4.39 13.49 0
4.08 12.76 0
3.92 12.55 0
3.85 12.17 0
3.81 11.73 0
3.4 11.96 0
3.08 12.22 0
2.92 12.35 0
2.78 12.32 0
2.52 12.18 0

14.23 13.07 0
14.07 13.26 0
13.82 13.49 0
13.74 13.67 0
13.73 13.79 0
13.68 14.11 0
13.68 14.42 0
13.94 14.77 0
14.33 15.37 0
14.59 15.73 0
15.69 16.9 0
15.71 17.11 0
15.73 17.6 0
15.74 18.07 0
15.76 18.39 0
15.75 18.63 0
15.79 19.08 0
15.87 19.56 0
15.99 20.01 0
16.16 20.34 0
15.84 20.61 0
15.59 20.97 0
15.41 21.43 0
15.33 22.01 0
15.17 22.98 0
15.98 23.37 0
16.17 23.39 0
18.52 22.24 0
20.75 21.18 0
23.26 19.92 0
24.15 19.49 0
24.14 19.02 0
24.13 18.59 0
24.12 18.3 0
24.15 17.18 0
24.14 16.84 0
24.15 16.39 0
24.17 15.84 0
24.15 15.71 0
23.77 15.72 0
23.21 15.69 0
23.11 15.63 0
22.92 15.07 0
22.66 14.7 0
22.6 14.51 0
22.66 14.2 0
22.6 14.11 0
22.27 13.91 0
22.25 13.81 0
22.4 13.51 0
22.36 13.36 0
22.12 13.09 0
21.98 12.81 0
22.08 12.65 0
22.31 12.69 0
22.46 12.69 0
22.52 12.59 0
22.62 12.04 0
22.68 11.8 0
22.75 11.67 0
